Accounting
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
1959,COMS,435,001,Seminar,3.000,"Advanced Issues in Media Governance.",M,11:35 am-02:25 pm,15,0,0,0,"Mark  Lloyd",01/04-04/11,ARTS W-5,Active
,,,,,,,R,11:35 am-02:25 pm,,,,,"Mark  Lloyd",04/11-04/11,ARTS W-5,Active
1961,COMS,492,001,Seminar,3.000,"Power, Difference and Justice.",F,11:35 am-02:25 pm,15,0,0,0,"Carrie  Rentschler",01/04-04/12,ARTS W-220,Active
7668,COMS,497,001,Reading Course,3.000,"Independent Study.",TBA,TBA,5,0,0,0,TBA,01/04-04/12,TBA,Active
6774,COMS,500,001,Seminar,3.000,"Special Topics in Communications Studies 1.",W,11:35 am-02:25 pm,7,0,0,0,"Alex  Blue, Matthew Chambers Hunter",01/04-04/10,ARTS W-220,Active
1963,COMS,611,001,Seminar,3.000,"History/Theory/Technology.",W,02:35 pm-05:25 pm,15,0,0,0,"Jonathan  Sterne",01/04-04/10,ARTS W-220,Active
1964,COMS,682,001,Seminar,3.000,"Special Topics in Media Theory.",T,02:35 pm-05:25 pm,15,0,0,0,"Roberto  Benedicto",01/04-04/09,ARTS W-5,Active
1965,COMS,683,001,Seminar,3.000,"Special Topics in Media and Politics.",M,02:35 pm-05:25 pm,15,0,0,0,"Darin David Barney",01/04-04/11,LEA 819,Active
,,,,,,,R,02:35 pm-05:25 pm,,,,,"Darin David Barney",04/11-04/11,LEA 819,Active
1966,COMS,692,001,Thesis Course,6.000,"M.A. Thesis Preparation 1.",,TBA,10,0,0,0,TBA,01/04-04/12,TBA,Active
1967,COMS,693,001,Thesis Course,6.000,"M.A. Thesis Preparation 2.",,TBA,10,0,0,0,TBA,01/04-04/12,TBA,Active
1968,COMS,694,001,Thesis Course,6.000,"M.A. Thesis Preparation 3.",,TBA,10,0,0,0,TBA,01/04-04/12,TBA,Active
1969,COMS,695,001,Thesis Course,6.000,"M.A. Thesis Preparation 4.",,TBA,10,0,0,0,TBA,01/04-04/12,TBA,Active
1970,COMS,702,001,Comprehensive Exam,0.000,"Comprehensive Examination.",,TBA,5,0,0,0,TBA,01/04-04/12,TBA,Active
1971,COMS,703,001,Comprehensive Exam,0.000,"Dissertation Proposal.",,TBA,5,0,0,0,TBA,01/04-04/12,TBA,Active
1972,COMS,730,001,Reading Course,3.000,"Readings in Communications Research 2.",,TBA,5,0,0,0,TBA,01/04-04/12,TBA,Active
Organizational Behaviour
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
1973,CORG,225,771,Lecture,3.000,"Foundation of Organizational Behaviour and Administration.",W,06:05 pm-08:55 pm,50,0,0,0,"Garrfield  Du Couturier-Nichol",01/04-04/10,ENGMC 12,Active
1974,CORG,295,751,Lecture,3.000,"Employee Labour Relations and Law.",M,06:05 pm-08:55 pm,50,0,0,0,"Nick  Papatheodorakos",01/04-04/11,ENGTR 2100,Active
,,,,,,,R,06:05 pm-08:55 pm,,,,,"Nick  Papatheodorakos",04/11-04/11,ENGTR 2100,Active
1975,CORG,416,761,Lecture,3.000,"Leading Change in Organizations.",T,06:05 pm-08:55 pm,60,0,0,0,"Nathalie-Michele  Sylvain",01/04-04/09,ENGTR 1080,Active
1976,CORG,420,771,Lecture,3.000,"Human Resource Management: Theory and Practice.",W,06:05 pm-08:55 pm,50,0,0,0,"Maha  Daoud",01/04-04/10,SH680 1399,Active
1977,CORG,420,784,Lecture,3.000,"Human Resource Management: Theory and Practice.",R,06:05 pm-08:55 pm,50,0,0,0,"Danielle  Vazan",01/04-04/04,TBA,Active
1978,CORG,440,781,Lecture,3.000,"Organizational Learning and Development.",R,06:05 pm-08:55 pm,60,0,0,0,"Nathalie  Dufour",01/04-04/04,ENGTR 1100,Active
1980,CORG,470,761,Lecture,3.000,"Theories and Practices of Compensation.",T,06:05 pm-08:55 pm,60,0,0,0,"Roman James Susel",01/04-04/09,ENGMC 12,Active
7200,CORG,651,771,Lecture,3.000,"Behaviour in Organizations.",W,06:05 pm-08:55 pm,50,0,0,0,"Nathalie-Michele  Sylvain",01/04-04/10,LEA 14,Active
7201,CORG,653,751,Lecture,3.000,"Employee and Labour Relations.",M,06:05 pm-08:55 pm,30,0,0,0,"Pascal  Rochefort",01/04-04/11,SH680 355,Active
,,,,,,,R,06:05 pm-08:55 pm,,,,,"Pascal  Rochefort",04/11-04/11,SH680 355,Active
7202,CORG,654,741,Lecture,3.000,"Managing Occupational Health and Safety.",S,09:05 am-11:55 am,25,0,0,0,"Beverley  Robinson",01/04-04/12,SH680 495,Active
7203,CORG,655,781,Lecture,3.000,"Strategic Human Resources Management.",R,06:05 pm-08:55 pm,30,0,0,0,"Nathalie-Michele  Sylvain",01/04-01/08,SH680 361,Active
,,,,,,,R,06:05 pm-08:55 pm,,,,,TBA,01/10-04/04,SH680 1051,Active
7205,CORG,660,761,Lecture,3.000,"Staffing Organizations.",T,06:05 pm-08:55 pm,50,0,0,0,"Sylvie  Plante",01/04-04/09,ENGTR 0070,Active
7206,CORG,661,781,Lecture,3.000,"Developing Human Resources.",R,06:05 pm-08:55 pm,40,0,0,0,"Gerrit Jan  Witvoet",01/04-04/04,ENGTR 0070,Active
7207,CORG,662,751,Lecture,3.000,"Total Compensation and Rewards.",M,06:05 pm-08:55 pm,40,0,0,0,"Pierre  Forest",01/04-04/11,WONG 1030,Active
,,,,,,,R,06:05 pm-08:55 pm,,,,,"Pierre  Forest",04/11-04/11,WONG 1030,Active
7208,CORG,665,761,Lecture,3.000,"Technology and Innovation in Human Resources.",T,06:05 pm-08:55 pm,40,0,0,0,"Giancarlo  De Lisi",01/04-04/09,LEA 14,Active
7204,CORG,667,771,Lecture,3.000,"Talent and Performance Management.",W,06:05 pm-08:55 pm,30,0,0,0,"Danielle  Vazan",01/04-01/25,SH680 491,Active
,,,,,,,W,06:05 pm-08:55 pm,,,,,"Danielle  Vazan",01/26-04/10,SH680 1047,Active
Public Admin & Governance-SCS
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
7671,CPAG,225,751,Lecture,3.000,"Foundations of Public Regulations and Ethics in Public Sector.",MTWRFS,09:00 am-05:00 pm,20,10,0,10,"Hélène  Guay",01/05-01/12,TBA,Active
1988,CPAG,225,774,Lecture,3.000,"Foundations of Public Regulations and Ethics in Public Sector.",W,06:05 pm-08:55 pm,45,0,0,0,"Hélène  Guay",01/04-04/10,TBA,Active
1989,CPAG,300,764,Lecture,3.000,"Lean Operational Practices in Public Services.",T,06:05 pm-08:55 pm,45,0,0,0,"Serge  Therrien",01/04-04/09,TBA,Active
7220,CPAG,410,771,Lecture,3.000,"Strategic Planning and Implementation.",W,06:05 pm-08:55 pm,40,0,0,0,"Jeffrey  Sacksner",01/04-04/10,LEA 15,Active
7214,CPAG,600,784,Lecture,3.000,"Lean Operations in Public Services.",R,06:05 pm-08:55 pm,30,0,0,0,"Serge  Therrien",01/04-04/04,TBA,Active
7215,CPAG,620,774,Lecture,3.000,"Leadership and Governance in Public Organizations.",W,06:05 pm-08:55 pm,30,0,0,0,"Veldon  Coburn",01/04-04/10,TBA,Active
7217,CPAG,625,764,Lecture,3.000,"Public Finance, Budgeting and Reporting.",T,06:05 pm-08:55 pm,30,0,0,0,"Eugenia  Bouras",01/04-04/09,TBA,Active
Policy
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
7227,CPL2,610,741,Lecture,3.000,"Practical Communication and Presentation Skills.",S,01:35 pm-04:25 pm,80,0,0,0,"Brendan James Walsh",01/04-04/12,ENGTR 0100,Active
7218,CPL2,633,744,Lecture,3.000,"Developing Leadership Skills.",S,09:05 am-11:55 am,30,0,0,0,"James Beatty  Hunter",01/04-04/12,TBA,Active
7219,CPL2,633,781,Lecture,3.000,"Developing Leadership Skills.",R,06:05 pm-08:55 pm,30,0,0,0,"James Beatty  Hunter",01/04-04/04,TBA,Cancelled
7226,CPL2,652,754,Lecture,3.000,"Strategic Management.",M,06:00 pm-09:00 pm,30,0,0,0,"Andre  Du Sault",01/04-04/11,TBA,Active
,,,,,,,R,06:00 pm-09:00 pm,,,,,"Andre  Du Sault",04/11-04/11,TBA,Active
7225,CPL2,652,761,Lecture,3.000,"Strategic Management.",T,06:05 pm-08:55 pm,60,0,0,0,"David  Carriere-Acco",01/04-04/09,ENGTR 1090,Active
Public Relations
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
1998,CPRL,224,761,Lecture,3.000,"Applied Public Relations Methods 2.",T,06:05 pm-08:55 pm,50,0,0,0,"Aislinn  Mosher",01/04-04/09,ENGTR 0060,Active
1999,CPRL,225,781,Lecture,3.000,"Social and Traditional Media Relations.",R,06:05 pm-08:55 pm,50,0,0,0,"Andre  Durocher",01/04-04/04,ENGTR 2120,Active
2000,CPRL,226,751,Lecture,3.000,"Corporate Communications.",M,06:05 pm-08:55 pm,50,0,0,0,"Kristy  Pealow",01/04-04/11,ARTS 260,Active
,,,,,,,R,06:05 pm-08:55 pm,,,,,"Kristy  Pealow",04/11-04/11,ARTS 260,Active
2001,CPRL,321,771,Lecture,3.000,"PR Issues Management.",W,06:05 pm-08:55 pm,50,0,0,0,"Paula  Bernardino",01/04-04/10,SH680 495,Active
7276,CPRL,620,761,Web Course,3.000,"Content Creation for Public Relations.",T,06:05 pm-08:55 pm,30,0,0,0,"Richard George Andrews",01/04-04/09,NOROOM ,Active
7275,CPRL,630,751,Web Course,3.000,"Internal Communications and Employee Engagement.",M,06:05 pm-08:55 pm,30,0,0,0,"Paula  Bernardino",01/04-04/11,NOROOM ,Active
,,,,,,,R,06:05 pm-08:55 pm,,,,,"Paula  Bernardino",04/11-04/11,NOROOM ,Active
6743,CPRL,633,751,Web Course,3.000,"Corporate and Organizational Communications.",M,06:05 pm-08:55 pm,30,0,0,0,"Aislinn  Mosher",01/04-04/11,NOROOM ,Active
,,,,,,,R,06:05 pm-08:55 pm,,,,,"Aislinn  Mosher",04/11-04/11,NOROOM ,Active
6747,CPRL,636,761,Web Course,3.000,"Public Relations Measurement, Data and Analytics.",T,06:05 pm-08:55 pm,30,0,0,0,"Kristy  Pealow",01/04-04/09,NOROOM ,Active
6745,CPRL,644,771,Web Course,3.000,"Integrated Digital Communications.",W,06:05 pm-08:55 pm,30,0,0,0,"Jean-Philippe  Harrisson-Boudreau",01/04-04/10,NOROOM ,Active
6746,CPRL,690,701,Web Course,3.000,"Special Topics in PR and Communications Management.",S,09:05 am-11:55 am,30,0,0,0,"Shaun  Lynch",01/04-04/12,NOROOM ,Cancelled
6744,CPRL,691,781,Web Course,3.000,"Communications Management and Strategy.",R,06:05 pm-08:55 pm,30,0,0,0,"Elizabeth Jane  Hirst",01/04-04/04,NOROOM ,Active
Continuing Studies Science
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
7679,CSCI,010,753,Lecture,3.000,"Foundations in General Biology 1.",MTWRF,09:00 am-02:00 pm,20,10,0,10,TBA,04/15-04/30,TBA,Active
7678,CSCI,020,753,Lecture,3.000,"Foundations in General Chemistry 1.",MTWRF,09:00 am-02:00 pm,20,10,0,10,TBA,03/25-04/12,TBA,Active
7677,CSCI,030,753,Lecture,3.000,"Fundamentals of Physics - Mechanics.",MTWRF,09:00 am-02:00 pm,20,10,0,10,TBA,02/26-03/15,TBA,Active
Supply Networks Mgmt (SCS)
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
7512,CSNM,632,781,Lecture,3.000,"Dynamic Supply Networks and Lean Operations Systems.",R,06:05 pm-08:55 pm,20,0,0,0,TBA,01/04-04/04,TBA,Cancelled
7513,CSNM,640,751,Lecture,3.000,"Six-Sigma and Supply Networks.",M,06:05 pm-08:55 pm,20,0,0,0,"Janet  Wallace",01/04-04/11,SH680 1261,Active
,,,,,,,R,06:05 pm-08:55 pm,,,,,"Janet  Wallace",04/11-04/11,SH680 1261,Active
Transportation
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
2002,CTPT,200,751,Lecture,3.000,"Introduction to Supply Chain Management.",M,06:05 pm-08:55 pm,40,0,0,0,"Malleswara  Talla",01/04-04/11,LEA 110,Active
,,,,,,,R,06:05 pm-08:55 pm,,,,,"Malleswara  Talla",04/11-04/11,LEA 110,Active
2003,CTPT,201,761,Lecture,3.000,"Sourcing.",T,06:05 pm-08:55 pm,40,0,0,0,"Dimitrios  Manolopoulos",01/04-04/09,BURN 1104,Active
2004,CTPT,206,771,Lecture,3.000,"Transportation Management and Economics.",W,06:05 pm-08:55 pm,40,0,0,0,"Donald Arthur  McKnight",01/04-04/10,WONG 1030,Active
2005,CTPT,310,781,Lecture,3.000,"Production and Inventory Planning and Control 2.",R,06:05 pm-08:55 pm,40,0,0,0,"Yasemin  Kahyaoglu",01/04-04/04,WONG 1030,Active
Dentistry
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
393,DENT,101J2,001,Small Group Teaching,1.330,"Dentistry Apprenticeship 1.",WF,12:55 pm-03:25 pm,40,0,0,0,"Firoozeh  Samim",01/04-04/26,TBA,Active
958,DENT,113,001,Field Course (GDEU),1.000,"Community Oral Health Services 1.",M,04:05 pm-04:55 pm,40,0,0,0,"Frances Anne  Power, Jitesh  Patel, Daniel Nikitas Richmond, Marina Judell D'Souza, Yu Kwong  Li",01/08-01/08,MC2001 547,Active
,,,,,,,T,04:05 pm-05:55 pm,,,,,"Frances Anne  Power, Jitesh  Patel, Daniel Nikitas Richmond, Marina Judell D'Souza, Yu Kwong  Li",01/16-01/16,MC2001 102,Active
,,,,,,,W,06:05 pm-07:55 pm,,,,,"Frances Anne  Power, Jitesh  Patel, Daniel Nikitas Richmond, Marina Judell D'Souza, Yu Kwong  Li",01/17-01/17,MC2001 ,Active
,,,,,,,S,08:05 am-11:55 am,,,,,"Frances Anne  Power, Jitesh  Patel, Daniel Nikitas Richmond, Marina Judell D'Souza, Yu Kwong  Li",01/27-01/27,MC2001 200,Active
,,,,,,,R,05:05 pm-08:55 pm,,,,,"Frances Anne  Power, Jitesh  Patel, Daniel Nikitas Richmond, Marina Judell D'Souza, Yu Kwong  Li",02/01-02/01,MC2001 ,Active
,,,,,,,R,05:05 pm-08:55 pm,,,,,"Frances Anne  Power, Jitesh  Patel, Daniel Nikitas Richmond, Marina Judell D'Souza, Yu Kwong  Li",02/15-02/15,MC2001 ,Active
,,,,,,,S,08:05 am-11:55 am,,,,,"Frances Anne  Power, Jitesh  Patel, Daniel Nikitas Richmond, Marina Judell D'Souza, Yu Kwong  Li",02/17-02/17,MC2001 200,Active
,,,,,,,W,03:35 pm-05:25 pm,,,,,"Frances Anne  Power, Jitesh  Patel, Daniel Nikitas Richmond, Marina Judell D'Souza, Yu Kwong  Li",04/03-04/03,MC2001 547,Active
,,,,,,,R,05:05 pm-08:55 pm,,,,,"Frances Anne  Power, Jitesh  Patel, Daniel Nikitas Richmond, Marina Judell D'Souza, Yu Kwong  Li",04/11-04/11,MC2001 ,Active
,,,,,,,S,08:05 am-11:55 am,,,,,"Frances Anne  Power, Jitesh  Patel, Daniel Nikitas Richmond, Marina Judell D'Souza, Yu Kwong  Li",04/13-04/13,MC2001 200,Active
702,DENT,113D2,001,Field Course (GDEU),0.500,"Community Oral Health Services 1.",,TBA,40,0,0,0,"Frances Anne  Power",01/04-04/26,TBA,Temporarily closed
672,DENT,125D2,001,Lecture,0.500,"Oral Health Research 1.",R,01:05 pm-03:55 pm,40,0,0,0,"Elham  Emami, Paul J  Allison",02/01-02/01,MC2001 102,Active
,,,,,,,T,01:05 pm-03:55 pm,,,,,"Elham  Emami, Paul J  Allison",02/13-02/13,MC2001 ,Active
,,,,,,,W,03:05 pm-04:55 pm,,,,,"Elham  Emami, Paul J  Allison",04/17-04/17,MC2001 102,Active
1010,DENT,206,001,Small Group Teaching,0.500,"Social Justice Seminar 1.",,TBA,10,0,0,0,"Pascaline  Kengne Talla, Alissa  Levine",11/27-04/26,TBA,Active
7544,DENT,206,002,Small Group Teaching,0.500,"Social Justice Seminar 1.",TBA,TBA,0,0,0,0,TBA,12/18-04/28,TBA,Cancelled
782,DENT,206D2,001,Small Group Teaching,0.250,"Social Justice Seminar 1.",M,10:05 am-11:55 am,40,0,0,0,"Pascaline  Kengne Talla, Alissa  Levine",01/15-01/15,MC2001 102,Active
,,,,,,,W,03:05 pm-04:55 pm,,,,,"Pascaline  Kengne Talla, Alissa  Levine",01/24-01/24,MC2001 547,Active
,,,,,,,M,10:05 am-11:55 am,,,,,TBA,04/08-04/15,MC2001 102,Active
797,DENT,208D1,001,Lecture,0.500,"Introduction to Infection Prevention and Control.",,TBA,40,0,0,0,"Wendy  Somerville",11/27-04/26,TBA,Active
703,DENT,213D2,001,Field Course (GDEU),0.500,"Community Oral Health Services 2.",TBA,TBA,40,0,0,0,TBA,11/27-04/26,TBA,Temporarily closed
627,DENT,215D1,001,Lecture,1.750,"Tooth Movement.",R,08:05 am-09:55 am,40,0,0,0,"Thanh-De  Nguyen, Manuela Isabelle Hrit",01/11-03/14,MC2001 222,Active
,,,,,,,R,10:05 am-11:55 am,,,,,"Thanh-De  Nguyen, Manuela Isabelle Hrit",01/11-03/14,MC2001 222,Active
,,,,,,,R,08:05 am-09:55 am,,,,,"Thanh-De  Nguyen, Manuela Isabelle Hrit",03/28-04/26,MC2001 222,Active
,,,,,,,R,10:05 am-11:55 am,,,,,"Thanh-De  Nguyen, Manuela Isabelle Hrit",03/28-04/26,MC2001 222,Active
628,DENT,217,001,Lecture,7.000,"Foundations of Dentistry.",,TBA,45,0,0,0,"Paul J  Allison",11/27-04/26,TBA,Active
629,DENT,218D1,001,Lecture,1.500,"Support Tissue.",M,08:05 am-09:55 am,40,0,0,0,"Veronique  Benhamou",01/15-02/26,MC2001 102,Active
,,,,,,,M,08:05 am-09:55 am,,,,,"Veronique  Benhamou",03/25-04/26,MC2001 102,Active
630,DENT,220D1,001,Lecture,5.000,"Introduction to Restorative Dentistry.",W,09:05 am-11:55 am,40,0,0,0,"Taras  Konanec, Samer  Abi-Nader",01/10-01/10,MC2001 222,Active
,,,,,,,W,01:05 pm-04:55 pm,,,,,"Taras  Konanec, Samer  Abi-Nader",01/10-01/10,MC2001 222,Active
,,,,,,,MRF,01:05 pm-01:55 pm,,,,,"Taras  Konanec, Samer  Abi-Nader",01/11-04/26,MC2001 222,Active
,,,,,,,MRF,02:05 pm-04:55 pm,,,,,"Taras  Konanec, Samer  Abi-Nader",01/11-04/26,MC2001 222,Active
,,,,,,,WF,08:05 am-08:55 am,,,,,"Taras  Konanec, Samer  Abi-Nader",01/17-04/26,MC2001 222,Active
,,,,,,,WF,09:05 am-11:55 am,,,,,"Taras  Konanec, Samer  Abi-Nader",01/17-04/26,MC2001 222,Active
,,,,,,,R,08:05 am-11:55 am,,,,,"Taras  Konanec, Samer  Abi-Nader",03/21-03/21,MC2001 222,Active
631,DENT,221D1,001,Lecture,2.500,"Tooth Loss.",T,10:05 am-11:55 am,40,0,0,0,"Robert  Clark, Carolina  Beraldo Meloto, Raphael Freitas de Souza",01/16-01/16,MC2001 222,Active
,,,,,,,T,01:05 pm-02:55 pm,,,,,"Robert  Clark, Carolina  Beraldo Meloto, Raphael Freitas de Souza",01/16-04/26,MC2001 222,Active
,,,,,,,T,03:05 pm-04:55 pm,,,,,"Robert  Clark, Carolina  Beraldo Meloto, Raphael Freitas de Souza",01/16-04/26,MC2001 222,Active
,,,,,,,T,08:05 am-09:55 am,,,,,"Robert  Clark, Carolina  Beraldo Meloto, Raphael Freitas de Souza",01/23-01/30,MC2001 222,Active
,,,,,,,T,10:05 am-11:55 am,,,,,"Robert  Clark, Carolina  Beraldo Meloto, Raphael Freitas de Souza",01/30-01/30,MC2001 222,Active
,,,,,,,T,08:05 am-09:55 am,,,,,TBA,02/27-04/09,MC2001 ,Active
,,,,,,,T,10:05 am-11:55 am,,,,,"Robert  Clark, Carolina  Beraldo Meloto, Raphael Freitas de Souza",02/27-04/16,MC2001 ,Active
632,DENT,222D1,001,Lecture,1.500,"Radiology.",W,01:05 pm-02:55 pm,40,0,0,0,"Didem  Dagdeviren",01/17-03/20,MC2001 547,Active
,,,,,,,W,01:05 pm-02:55 pm,,,,,"Didem  Dagdeviren",04/03-04/24,MC2001 547,Active
639,DENT,224D1,001,Lecture,1.500,"Transition to Clinic.",,TBA,40,0,0,0,"Roy  Raviv",11/27-04/26,TBA,Active
1011,DENT,225,001,Lecture,2.000,"Oral Health Research 2.",,TBA,10,0,0,0,"Svetlana  Tikhonova",11/27-04/26,TBA,Active
633,DENT,225D2,001,Lecture,1.000,"Oral Health Research 2.",W,03:05 pm-04:55 pm,40,0,0,0,"Svetlana  Tikhonova",01/17-01/17,MC2001 547,Active
,,,,,,,W,03:05 pm-04:55 pm,,,,,"Svetlana  Tikhonova",01/31-01/31,MC2001 547,Active
,,,,,,,W,03:05 pm-04:55 pm,,,,,"Svetlana  Tikhonova",04/10-04/17,MC2001 547,Active
501,DENT,305D1,001,Lecture,1.000,"Dental Public Health.",R,01:05 pm-02:55 pm,40,0,0,0,"Christophe  Bedos, Richard  Hovey",01/11-04/18,MC2001 547,Active
792,DENT,306D2,001,Lecture,0.250,"Social Justice Seminar 2.",,TBA,40,0,0,0,"Richard  Hovey",01/04-04/26,TBA,Temporarily closed
856,DENT,307D2,001,Lecture,1.000,"Business Aspects of Dentistry.",F,08:05 am-08:55 am,41,0,0,0,"Anthony  Iannella",01/05-04/26,MC2001 102,Active
749,DENT,309J2,001,Lecture,1.670,"Implantology.",F,01:05 pm-01:55 pm,40,0,0,0,"Meng Francois  Seng",01/05-01/05,MC2001 222,Active
,,,,,,,F,02:05 pm-04:55 pm,,,,,"Meng Francois  Seng",01/05-01/05,MC2001 222,Active
,,,,,,,F,03:05 pm-04:55 pm,,,,,"Meng Francois  Seng",01/12-04/26,MC2001 547,Active
,,,,,,,T,01:05 pm-04:55 pm,,,,,"Meng Francois  Seng",02/27-02/27,MC2001 ,Active
,,,,,,,W,01:05 pm-02:55 pm,,,,,"Meng Francois  Seng",04/03-04/03,MC2001 102,Active
,,,,,,,W,01:05 pm-04:55 pm,,,,,"Meng Francois  Seng",04/10-04/10,MC2001 222,Active
,,,,,,,W,01:05 pm-02:55 pm,,,,,"Meng Francois  Seng",04/24-04/24,MC2001 102,Active
147,DENT,310J2,001,Clinical Teaching,1.330,"Clinical Practice/Junior Clerkship.",M,01:05 pm-04:55 pm,40,0,0,0,"Nathalie Marie Morin, Jeffrey  Myers",01/08-04/22,MC2001 200,Active
,,,,,,,TR,09:05 am-11:55 am,,,,,"Nathalie Marie Morin, Jeffrey  Myers",01/09-04/26,MC2001 200,Active
148,DENT,311J2,001,Lecture,1.830,"Endodontics 1.",T,01:05 pm-01:55 pm,40,0,0,0,"Bassel  Kano",01/09-02/20,MC2001 547,Active
,,,,,,,T,02:05 pm-04:55 pm,,,,,"Bassel  Kano",01/09-01/09,MC2001 222,Active
,,,,,,,T,02:05 pm-04:55 pm,,,,,"Bassel  Kano",01/16-02/20,MC2001 200,Active
,,,,,,,T,01:05 pm-01:55 pm,,,,,"Bassel  Kano",03/12-04/26,MC2001 547,Active
,,,,,,,T,02:05 pm-04:55 pm,,,,,"Bassel  Kano",03/12-04/26,MC2001 200,Active
704,DENT,313D2,001,Lecture,1.500,"Community Oral Health Services 3.",R,03:05 pm-04:55 pm,40,0,0,0,"Frances Anne  Power, Marina Judell D'Souza, Yu Kwong  Li, Jitesh  Patel",01/04-01/04,MC2001 102,Active
,,,,,,,W,03:05 pm-05:55 pm,,,,,"Frances Anne  Power, Marina Judell D'Souza, Yu Kwong  Li, Jitesh  Patel",01/10-01/10,MC2001 102,Active
,,,,,,,W,06:05 pm-07:55 pm,,,,,"Frances Anne  Power, Marina Judell D'Souza, Yu Kwong  Li, Jitesh  Patel",01/17-01/17,MC2001 102,Active
,,,,,,,W,03:05 pm-04:55 pm,,,,,"Frances Anne  Power, Marina Judell D'Souza, Yu Kwong  Li, Jitesh  Patel",01/24-01/24,MC2001 102,Active
,,,,,,,S,08:05 am-11:55 am,,,,,"Frances Anne  Power, Marina Judell D'Souza, Yu Kwong  Li, Jitesh  Patel",01/27-01/27,MC2001 200,Active
,,,,,,,R,05:05 pm-08:55 pm,,,,,"Frances Anne  Power, Marina Judell D'Souza, Yu Kwong  Li, Jitesh  Patel",02/01-02/01,MC2001 ,Active
,,,,,,,R,05:05 pm-08:55 pm,,,,,"Frances Anne  Power, Marina Judell D'Souza, Yu Kwong  Li, Jitesh  Patel",02/15-02/15,MC2001 ,Active
,,,,,,,S,08:05 am-11:55 am,,,,,"Frances Anne  Power, Marina Judell D'Souza, Yu Kwong  Li, Jitesh  Patel",02/17-02/17,MC2001 200,Active
,,,,,,,W,05:05 pm-08:55 pm,,,,,"Frances Anne  Power, Marina Judell D'Souza, Yu Kwong  Li, Jitesh  Patel",03/13-03/13,MC2001 ,Active
,,,,,,,W,12:05 pm-12:55 pm,,,,,"Frances Anne  Power, Marina Judell D'Souza, Yu Kwong  Li, Jitesh  Patel",03/20-03/20,MC2001 102,Active
,,,,,,,W,05:05 pm-06:55 pm,,,,,"Frances Anne  Power, Marina Judell D'Souza, Yu Kwong  Li, Jitesh  Patel",04/03-04/03,MC2001 102,Active
,,,,,,,R,05:05 pm-08:55 pm,,,,,"Frances Anne  Power, Marina Judell D'Souza, Yu Kwong  Li, Jitesh  Patel",04/11-04/11,MC2001 ,Active
,,,,,,,S,08:05 am-11:55 am,,,,,"Frances Anne  Power, Marina Judell D'Souza, Yu Kwong  Li, Jitesh  Patel",04/13-04/13,MC2001 200,Active
149,DENT,315J2,001,Lecture,2.000,"Orthodontics 1.",F,09:05 am-11:55 am,40,0,0,0,"Julia  Cohen-Levy",01/12-04/26,MC2001 200,Active
,,,,,,,F,01:05 pm-02:55 pm,,,,,"Julia  Cohen-Levy",01/12-04/26,MC2001 547,Active
150,DENT,316D2,001,Lecture,3.500,"Pediatric Dentistry 1.",M,08:05 am-09:55 am,40,0,0,0,"Irwin M  Fried",01/29-04/26,MC2001 547,Active
,,,,,,,W,09:05 am-11:55 am,,,,,"Irwin M  Fried",03/13-04/26,MC2001 200,Active
151,DENT,317D2,001,Lecture,1.500,"Oral Pathology and Medicine.",M,10:05 am-11:55 am,45,0,0,0,"Peter  Chauvin",01/08-04/26,MC2001 547,Active
152,DENT,318J2,001,Lecture,1.330,"Periodontology.",TR,08:05 am-08:55 am,45,0,0,0,"Veronique  Benhamou",01/04-04/26,MC2001 102,Active
153,DENT,319D2,001,Lecture,1.500,"Dental Pharmacology.",,TBA,45,0,0,0,"Firoozeh  Samim",01/04-04/26,TBA,Active
887,DENT,319J3,001,Lecture,1.000,"Dental Pharmacology.",,TBA,40,0,0,0,"Firoozeh  Samim",01/04-04/26,NOROOM NEEDED,Temporarily closed
304,DENT,320J2,001,Lecture,2.000,"Restorative Dentistry.",R,09:05 am-11:55 am,40,0,0,0,"Samer  Abi-Nader",01/04-01/04,MC2001 102,Active
